,Processor,RAM,Operating System,SSD,Display,Warranty,HDD,Rating,MRP,Generation,RAM In GB,RAM TYPE,Feature,Storage,Touch Display
622,Intel Core i7 ,16 GB DDR4,64 bit Windows 10,256,15.6,2,1024,4.5,99990.0,10th Gen,16,DDR4,"15.6 inches Full HD IPS Thin Bezel Display (144Hz, 45% NTSC Color Gamut)Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplaySHIFT, SteelSeries Engine 3, Matrix Display (Extend), Dragon Center, GamingMode, VR Ready, Cooler Boost 5, Nahimic 3, Nahimic VR, Giant Speaker2 Year Warranty Term for Gaming",1280,0
623,Intel Core i5 ,16 GB DDR4,64 bit Windows 10,512,14.0,1,0,4.5,66700.0,11th Gen,16,DDR4,"Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 2019, HP Documentation, HP Smart, HP BIOS Recovery, HP Support Assistant, Dropbox1 Year Onsite Warranty",512,0
624,Intel Core i5 ,8 GB DDR4,64 bit Windows 10,256,15.6,1,1024,4.321170395869192,68990.0,11th Gen,8,DDR4,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office 2019 Home & Student1 Year Onsite Warranty,1280,0
625,Intel Core i9 ,32 GB DDR4,64 bit Windows 11,1024,17.3,0,0,4.321170395869192,434830.0,11th Gen,32,DDR4,Intel Core i9 Processor (11th Gen)32 GB DDR4 RAM64 bit Windows 11 Operating System1 TB SSD43.94 cm (17.3 Inch) Display1 Year Onsite Premium Support Plus (Includes ADP),1024,0
626,Intel Core i3 ,8 GB DDR4,64 bit Windows 11,256,14.0,2,0,4.2,36990.0,11th Gen,8,DDR4,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 inch) DisplayOffice Home and Student 20212 Year Onsite�Warranty,256,0
627,Intel Core i3 ,8 GB DDR4,64 bit Windows 11,512,15.6,2,0,4.2,39990.0,11th Gen,8,DDR4,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20212 Year Onsite�Warranty,512,0
628,Intel Core i9 ,32 GB DDR4,64 bit Windows 10,1024,15.6,1,0,4.6,345390.0,10th Gen,32,DDR4,"NVIDIA GeForce RTX 2080 with Max-Q15.6 inch Full HD LED Backlit Anti-glare IPS Display, 300 Hz, 300 NitsAlienware Cryo-tech thermal technology to keep the system cool and running at highest performanceTobii-eye tracking to track head pose, presence, fine gaze and eye positionIn-built Alienware Command center software with enhanced control over system settingsIntel Core i9 Processor (10th Gen)32 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",1024,0
629,Intel Core i7 ,16 GB DDR4,64 bit Windows 11,512,15.6,1,0,4.321170395869192,105822.0,12th Gen,16,DDR4,Intel Core i7 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,512,0
630,Intel Core i5 ,8 GB DDR4,Windows 11,512,15.6,1,0,4.1,39990.0,11th Gen,8,DDR4,"Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMS Office Home & Student 2019, Mi Smart Share, DTS Audio processing1 Year Onsite Warranty",512,0
631,AMD Ryzen 9 Octa Core ,16 GB DDR5,Windows 11,1024,15.6,1,0,4.321170395869192,196990.0,any,16,DDR5,AMD Ryzen 9 Octa Core Processor16 GB DDR5 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student1 Year Onsite Warranty,1024,0
632,Intel Celeron Dual Core ,4 GB LPDDR4X,64 bit Chrome,0,11.6,1,128,3.6,28490.0,any,4,LPDDR4X,Intel Celeron Dual Core Processor4 GB LPDDR4X RAM64 bit Chrome Operating System29.46 cm (11.6 inch) Touchscreen Display1 Year Onsite�Warranty,128,1
633,Intel Core i5 ,16 GB DDR4,64 bit Windows 10,512,15.6,1,0,4.2,66990.0,11th Gen,16,DDR4,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home and Student 20191 Year Warranty + 1 Year Premium Care + 1 Year ADP,512,0
634,Intel Core i5 ,8 GB DDR4,64 bit Windows 11,512,15.6,1,0,3.5,86999.0,12th Gen,8,DDR4,"Intel Core i5 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayAcer Care Center, Acer Product Registration, NitroSense1 Year International Travelers Warranty (ITW)",512,0
635,Intel Core i3 ,8 GB DDR4,64 bit Windows 10,256,15.6,1,0,4.321170395869192,36990.0,11th Gen,8,DDR4,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20191 Year Onsite Warranty,256,0
636,AMD Ryzen 5 Quad Core ,8 GB DDR4,64 bit Windows 11,512,15.6,2,0,4.2,38705.0,any,8,DDR4,AMD Ryzen 5 Quad Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Years Onsite�Warranty,512,0
637,AMD Ryzen 7 Octa Core ,16 GB DDR4,Windows 11,1024,15.6,1,0,4.6,85990.0,any,16,DDR4,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student1 Year Onsite Warranty,1024,0
638,Intel Celeron Dual Core ,4 GB DDR4,64 bit Windows 11,256,11.6,1,0,3.7,23250.0,any,4,DDR4,Intel Celeron Dual Core Processor4 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD29.46 cm (11.6 Inch) DisplayOffice Home and Student 20211 Year Onsite�Warranty,256,0
639,Intel Core i3 ,8 GB DDR4,64 bit Windows 10,256,14.0,1,0,4.3,42390.0,11th Gen,8,DDR4,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty,256,0
640,AMD Ryzen 3 Dual Core ,8 GB DDR4,64 bit Windows 11,512,15.6,2,0,4.2,35590.0,any,8,DDR4,AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Years Onsite�Warranty,512,0
641,AMD Ryzen 9 Octa Core ,16 GB DDR4,Windows 11,1024,15.6,1,0,4.9,150990.0,any,16,DDR4,AMD Ryzen 9 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student1 Year Onsite Warranty,1024,0
642,Intel Core i5 ,8 GB DDR4,64 bit Windows 10,512,14.0,1,0,4.2,58990.0,11th Gen,8,DDR4,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20191 Year Warranty + 1 Year Premium Care + 1 Year ADP,512,0
643,Intel Core i7 ,16 GB DDR4,64 bit Windows 10,1024,15.6,1,0,4.8,110990.0,8th Gen,16,DDR4,First Ever ScreenpadNVIDIA GeForce GTX 1050 TiIntel Core i7 Processor (8th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) Touchscreen Display1 Year Onsite Warranty,1024,1
644,Intel Core i5 ,8 GB DDR4,64 bit Windows 10,128,15.6,1,1024,4.6,74590.0,8th Gen,8,DDR4,"NVIDIA Geforce GTX 1050 Ti for Desktop Level PerformanceOptimized Dolby Audio Premium Sound Enhancement128 GB SSD Capacity for Reduced Boot Up Time and in Game LoadingDual Fan Cooling with Metal AeroBlade for Interuption Free GamingFineTip Backlit Keyboard with Independent Standard Numeric KeypadIntel Core i5 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|128 GB SSD39.62 cm (15.6 inch) DisplayAcer Care Center, Acer Portal, Acer Quick Access, Acer Configuration Manager1 Year International Travelers Warranty (ITW)",1152,0
645,AMD Ryzen 5 Hexa Core ,8 GB DDR4,64 bit Windows 11,512,15.6,0,0,4.7,71990.0,any,8,DDR4,"NVIDIA RTX 3050 Graphics upto 90W TGP15.6 inch Full HD AG Display (250 nits Brightness, 120Hz, Narrow Border)Alienware Command CenterAMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20211 Year Onsite Hardware Service",512,0
646,AMD Ryzen 9 Octa Core ,16 GB DDR5,64 bit Windows 11,1024,15.6,1,0,4.321170395869192,194990.0,any,16,DDR5,AMD Ryzen 9 Octa Core Processor16 GB DDR5 RAM64 bit Windows 11 Operating System1 TB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,1024,0
647,AMD Ryzen 5 Hexa Core ,8 GB DDR4,64 bit Windows 11,512,15.6,2,0,4.3,44990.0,any,8,DDR4,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20212 Years Onsite�Warranty,512,0
648,Intel Core i5 ,16 GB DDR4,64 bit Windows 10,512,14.0,3,0,4.321170395869192,84990.0,11th Gen,16,DDR4,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office 2019 Home & Student3 Years Warranty + 1 Year Premium Care + 1 Year ADP,512,1
649,AMD Ryzen 7 Octa Core ,16 GB LPDDR5,Windows 11,1024,13.3,1,0,4.321170395869192,119990.0,any,16,LPDDR5,AMD Ryzen 7 Octa Core Processor16 GB LPDDR5 RAMWindows 11 Operating System1 TB SSD33.78 cm (13.3 Inch) Touchscreen Display1 Year Onsite Warranty,1024,1
650,Intel Core i3 ,8 GB DDR4,64 bit Windows 11,256,14.0,2,0,4.2,36990.0,11th Gen,8,DDR4,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 inch) DisplayOffice Home and Student 20212 Year Onsite�Warranty,256,0
651,Intel Core i3 ,8 GB DDR4,64 bit Windows 11,512,15.6,2,0,4.2,39990.0,11th Gen,8,DDR4,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20212 Year Onsite�Warranty,512,0
652,Intel Core i7 ,32 GB DDR4,64 bit Windows 10,1024,15.6,2,0,4.321170395869192,214990.0,10th Gen,32,DDR4,"Intel Core i7 Processor (10th Gen)32 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayNahimic 3, Cooler Boost, Trinity+, Creator Center, True Color 3.02 Years Carry In Warranty",1024,0
653,Intel Core i3 ,8 GB DDR4,64 bit Windows 10,512,14.0,1,0,4.2,48790.0,11th Gen,8,DDR4,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Display1 Year Warranty Term,512,0
654,AMD Ryzen 7 Octa Core ,16 GB DDR4,64 bit Windows 11,512,16.0,0,0,4.321170395869192,76000.0,any,16,DDR4,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD40.64 cm (16 inch) DisplayOffice Home and Student 20211 Year Onsite Hardware Service,512,0
655,AMD Ryzen 9 Octa Core ,32 GB LPDDR4X,64 bit Windows 10,1024,13.4,1,0,5.0,224990.0,any,32,LPDDR4X,AMD Ryzen 9 Octa Core Processor32 GB LPDDR4X RAM64 bit Windows 10 Operating System1 TB SSD34.04 cm (13.4 Inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,1024,1
656,Intel Core i5 ,8 GB DDR4,Windows 11,512,15.6,1,0,4.1,39990.0,11th Gen,8,DDR4,"Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMS Office Home & Student 2019, Mi Smart Share, DTS Audio processing1 Year Onsite Warranty",512,0
657,AMD Ryzen 9 Octa Core ,16 GB DDR5,Windows 11,1024,15.6,1,0,4.321170395869192,196990.0,any,16,DDR5,AMD Ryzen 9 Octa Core Processor16 GB DDR5 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student1 Year Onsite Warranty,1024,0
658,Intel Core i3 ,8 GB LPDDR4X,64 bit Windows 11,512,15.6,1,0,4.1,49990.0,11th Gen,8,LPDDR4X,Intel Core i3 Processor (11th Gen)8 GB LPDDR4X RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,512,0
659,Intel Core i7 ,16 GB LPDDR5,64 bit Windows 11,512,13.4,1,0,4.321170395869192,164990.0,12th Gen,16,LPDDR5,Intel Core i7 Processor (12th Gen)16 GB LPDDR5 RAM64 bit Windows 11 Operating System512 GB SSD34.04 cm (13.4 Inch) Touchscreen Display1 Year Onsite Warranty,512,1
660,AMD Ryzen 5 Quad Core ,8 GB DDR4,64 bit Windows 11,512,15.6,2,0,4.2,38705.0,any,8,DDR4,AMD Ryzen 5 Quad Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Years Onsite�Warranty,512,0
661,AMD Ryzen 7 Octa Core ,16 GB DDR4,Windows 11,1024,15.6,1,0,4.6,85990.0,any,16,DDR4,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student1 Year Onsite Warranty,1024,0
662,AMD Ryzen 3 Dual Core ,8 GB DDR4,64 bit Windows 11,256,15.6,1,0,3.9,31490.0,any,8,DDR4,AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,256,0
663,Intel Core i3 ,8 GB DDR4,64 bit Windows 11,512,15.6,0,0,4.321170395869192,48077.0,12th Gen,8,DDR4,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Hardware Service,512,0
664,AMD Ryzen 9 Octa Core ,16 GB DDR4,Windows 10,1024,15.6,1,0,4.6,154990.0,any,16,DDR4,AMD Ryzen 9 Octa Core Processor16 GB DDR4 RAMWindows 10 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 2019 included1 Year Onsite Warranty,1024,0
665,Intel Core i7 ,32 GB DDR4,64 bit Windows 10,1024,15.6,1,0,4.6,224990.0,10th Gen,32,DDR4,"Intel Core i7 Processor (10th Gen)32 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) Touchscreen DisplayMy Asus, Splendid, Tru2Life1 Year Onsite Warranty",1024,1
666,AMD Ryzen 3 Dual Core ,8 GB DDR4,64 bit Windows 11,512,15.6,2,0,4.2,35590.0,any,8,DDR4,AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Years Onsite�Warranty,512,0
667,AMD Ryzen 9 Octa Core ,16 GB DDR4,Windows 11,1024,15.6,1,0,4.9,150990.0,any,16,DDR4,AMD Ryzen 9 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student1 Year Onsite Warranty,1024,0
668,Intel Core i5 ,8 GB DDR4,64 bit Windows 10,0,15.6,1,1024,3.9,44990.0,10th Gen,8,DDR4,"Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplaySplendid, Tru2Life, My Asus1 Year Onsite Warranty",1024,0
669,Intel Core i5 ,8 GB DDR4,64 bit Windows 10,512,15.6,1,0,4.4,65990.0,10th Gen,8,DDR4,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,512,0
670,AMD Ryzen 7 Octa Core ,8 GB DDR4,64 bit Windows 11,512,15.6,1,0,4.5,73490.0,any,8,DDR4,AMD Ryzen 7 Octa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite�Warranty�+ 1 Year Premium Care + 1 Year Accidental Damage Protection,512,0
671,AMD Ryzen 9 Octa Core ,16 GB DDR5,64 bit Windows 11,1024,15.6,1,0,4.321170395869192,194990.0,any,16,DDR5,AMD Ryzen 9 Octa Core Processor16 GB DDR5 RAM64 bit Windows 11 Operating System1 TB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,1024,0
672,Intel Core i3 ,8 GB DDR4,64 bit Windows 10,0,14.1,1,1024,3.9,31990.0,10th Gen,8,DDR4,"Intel Core i3 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD35.81 cm (14.1 inch) DisplayWindows 10 Home, 1 Year Mcafee1 Year Onsite Warranty",1024,0
673,Intel Core i3 ,8 GB DDR4,Windows 10,256,14.0,2,0,5.0,38980.0,10th Gen,8,DDR4,Intel Core i3 Processor (10th Gen)8 GB DDR4 RAMWindows 10 Operating System256 GB SSD35.56 cm (14 inch) Display2 Year Onsite Warranty,256,0
674,AMD Ryzen 5 Hexa Core ,8 GB DDR4,64 bit Windows 10,512,15.6,1,0,4.4,68990.0,any,8,DDR4,"AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayHP Documentation, HP e-service, HP BIOS Recovery, HP SSRM, HP Smart, HP Jumpstarts1 Year Onsite Warranty",512,0
675,Intel Core i3 ,8 GB DDR4,64 bit Windows 10,256,15.6,1,0,4.0,43090.0,11th Gen,8,DDR4,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 2019 included1 Year Onsite Warranty,256,0
676,Intel Core i3 ,8 GB DDR4,64 bit Windows 11,512,15.6,2,0,4.2,39990.0,11th Gen,8,DDR4,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20212 Year Onsite�Warranty,512,0
677,Intel Core i5 ,8 GB DDR4,Windows 11,512,15.6,1,0,4.1,39990.0,11th Gen,8,DDR4,"Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMS Office Home & Student 2019, Mi Smart Share, DTS Audio processing1 Year Onsite Warranty",512,0
678,AMD Ryzen 9 Octa Core ,16 GB DDR4,Windows 10,1024,15.6,1,0,4.6,154990.0,any,16,DDR4,AMD Ryzen 9 Octa Core Processor16 GB DDR4 RAMWindows 10 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 2019 included1 Year Onsite Warranty,1024,0
679,Intel Core i5 ,8 GB DDR4,64 bit Windows 10,512,15.6,1,0,4.4,65990.0,10th Gen,8,DDR4,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,512,0
680,AMD Ryzen 9 Octa Core ,16 GB DDR5,Windows 11,1024,15.6,1,0,4.321170395869192,196990.0,any,16,DDR5,AMD Ryzen 9 Octa Core Processor16 GB DDR5 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student1 Year Onsite Warranty,1024,0
681,AMD Ryzen 5 Quad Core ,8 GB DDR4,64 bit Windows 11,512,15.6,2,0,4.2,38705.0,any,8,DDR4,AMD Ryzen 5 Quad Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Years Onsite�Warranty,512,0
682,Intel Core i3 ,8 GB DDR4,64 bit Windows 11,512,15.6,0,0,4.321170395869192,49348.0,12th Gen,8,DDR4,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Hardware Service,512,0
683,Intel Core i7 ,16 GB DDR5,64 bit Windows 11,512,15.6,0,0,4.321170395869192,221774.0,12th Gen,16,DDR5,Intel Core i7 Processor (12th Gen)16 GB DDR5 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Premium Support Plus (Includes ADP),512,0
684,AMD Ryzen 5 Hexa Core ,8 GB DDR4,64 bit Windows 10,512,15.6,1,0,4.0,73990.0,any,8,DDR4,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Warranty Term,512,0
685,AMD Ryzen 7 Octa Core ,16 GB DDR4,64 bit Windows 11,512,16.0,1,0,4.321170395869192,77990.0,any,16,DDR4,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD40.64 cm (16 Inch) Display1 Year Onsite Warranty,512,0
686,AMD Ryzen 7 Octa Core ,16 GB DDR4,Windows 11,1024,15.6,1,0,4.6,85990.0,any,16,DDR4,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student1 Year Onsite Warranty,1024,0
687,AMD Ryzen 3 Dual Core ,8 GB DDR4,64 bit Windows 11,512,15.6,2,0,4.2,35590.0,any,8,DDR4,AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Years Onsite�Warranty,512,0
688,Intel Core i7 ,16 GB DDR4,64 bit Windows 10,1024,15.6,1,0,4.1,214790.0,10th Gen,16,DDR4,"NVIDIA GeForce RTX 206015.6 inch Full HD LED Backlit Anti-glare IPS Display, 300 Hz, 300 NitsAlienware Cryo-tech thermal technology to keep the system cool and running at highest performanceTobii-eye tracking to track head pose, presence, fine gaze and eye positionIn-built Alienware Command center software with enhanced control over system settingsIntel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Complete Cover Warranty",1024,0
689,Intel Core i7 ,16 GB DDR4,64 bit Windows 10,512,15.6,1,0,4.9,199990.0,10th Gen,16,DDR4,"NVIDIA GeForce GTX 1660 Ti15.6 inch Full HD LED Backlit Anti-glare IPS Display, 300 Hz, 300 NitsAlienware Cryo-tech thermal technology to keep the system cool and running at highest performanceTobii-eye tracking to track head pose, presence, fine gaze and eye positionIn-built Alienware Command center software with enhanced control over system settingsIntel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",512,0
690,AMD Ryzen 9 Octa Core ,16 GB DDR4,Windows 11,1024,15.6,1,0,4.9,150990.0,any,16,DDR4,AMD Ryzen 9 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student1 Year Onsite Warranty,1024,0
691,Intel Core i3 ,8 GB DDR4,64 bit Windows 11,256,14.0,2,0,4.2,36990.0,11th Gen,8,DDR4,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 inch) DisplayOffice Home and Student 20212 Year Onsite�Warranty,256,0
692,Intel Core i3 ,8 GB DDR4,64 bit Windows 11,512,15.6,0,0,4.321170395869192,48077.0,12th Gen,8,DDR4,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Hardware Service,512,0
693,AMD Ryzen 5 Hexa Core ,8 GB DDR4,64 bit Windows 11,512,14.0,0,0,4.321170395869192,52414.0,any,8,DDR4,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite Hardware Service,512,0
694,Intel Core i7 ,16 GB DDR5,64 bit Windows 11,1024,16.0,1,0,5.0,179990.0,12th Gen,16,DDR5,Intel Core i7 Processor (12th Gen)16 GB DDR5 RAM64 bit Windows 11 Operating System1 TB SSD40.64 cm (16 Inch) Display1 Year Onsite Warranty,1024,0
695,Intel Celeron Dual Core ,4 GB LPDDR4,Chrome,0,14.0,1,128,4.1,25990.0,any,4,LPDDR4,Intel Celeron Dual Core Processor4 GB LPDDR4 RAMChrome Operating System35.56 cm (14 inch) Touchscreen Display1 Year Onsite Warranty,128,1
696,Intel Core i3 ,8 GB DDR4,64 bit Windows 11,256,14.0,2,0,4.2,36990.0,11th Gen,8,DDR4,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 inch) DisplayOffice Home and Student 20212 Year Onsite�Warranty,256,0
697,Intel Core i3 ,8 GB DDR4,64 bit Windows 11,512,15.6,2,0,4.2,39990.0,11th Gen,8,DDR4,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20212 Year Onsite�Warranty,512,0
698,Intel Core i5 ,16 GB DDR4,64 bit Windows 11,512,14.0,0,0,4.321170395869192,80615.0,12th Gen,16,DDR4,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) Touchscreen DisplayOffice Home and Student 20211 Year Onsite Hardware Service,512,1
699,AMD Ryzen 7 Octa Core ,16 GB DDR5,64 bit Windows 11,1024,15.6,1,0,4.321170395869192,155990.0,any,16,DDR5,AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAM64 bit Windows 11 Operating System1 TB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,1024,0
